timestamp,xtime,event
17983425,23,85
17986512,41,88
17989332,59,81
17990421,478,82
17991225,250,80
17991484,176,86
17994424,36,83
17997672,76,84
17998425,23,85
18000422,734,82
18001231,196,80
18004314,44,81
18006424,175,86
18009425,34,83
18010430,474,82
18011225,251,80
18011512,41,88
18012675,76,84
18013425,23,85
18019314,44,81
18020421,744,82
18021225,178,80
18021432,167,86
18024424,36,83
18027459,108,87
18027678,78,84
18028425,58,85
18030421,61,82
18031227,250,80
18034314,44,81
18036424,18,86
18036513,41,88
18039424,36,83
18040421,511,82
18041225,184,80
18042672,74,84
18043425,23,85
18049315,49,81
18050421,600,82
18051225,241,80
18051475,174,86
18054424,36,83
18057672,76,84
18058425,23,85
18060421,735,82
18061231,203,80
18061512,225,72
18064314,44,81
18066424,175,86
18069425,35,83
18070421,476,82
18071229,238,80
18072686,76,84
18073425,23,85
18077459,106,87
18079314,47,81
18080421,735,82
18081231,225,80
18081465,174,86
18084424,36,83
18087672,76,84
18087915,64,88
18088425,23,85
18090421,487,82
18091231,223,80
18094314,44,81
18096424,225,86
18099424,34,83
18100422,510,82
18101225,169,80
18102672,76,84
18103424,24,85
18109314,44,81
18110421,61,82
18111225,267,80
18111501,189,86
18111699,40,88
18114424,36,83
18117672,18,84
18118425,14,85
18120421,799,34
18121231,206,80
18121445,97,82
18124314,44,81
18126424,171,86
18127459,120,87
18129425,36,83
18130421,551,82
18131225,232,80
18132673,77,84
18133430,25,85
18136512,88,88
18139314,46,81
18140421,741,82
18141237,215,80
18141461,178,86
18144424,35,83
18147672,76,84
18148425,23,85
18150421,799,34
18151230,242,80
18151481,397,82
18154314,44,81
18156424,227,86
18159424,36,83
18160421,738,82
18161234,181,80
18161512,41,88
18162672,76,84
18163425,23,85
18169318,43,81
18170421,464,82
18171225,243,80
18171477,177,86
18174424,36,83
18177459,109,87
18177672,76,84
18178429,22,85
18180422,678,82
18181225,201,80
18184314,44,81
18186424,185,86
18186617,49,88
18189425,34,83
18190421,61,82
18191225,238,80
18192681,76,84
18193425,23,85
18199314,44,81
18200422,725,82
18201225,222,80
18201456,174,86
18204424,36,83
18207672,76,84
18208425,23,85
18210422,472,82
18211225,223,80
18211512,41,88
18214314,44,81
18216424,227,86
18219424,36,83
18220422,510,82
18221225,182,80
18222672,76,84
18223425,23,85
18227459,106,87
18229314,44,81
18230422,680,82
18231225,255,80
18231489,174,86
18234425,34,83
18236512,41,88
18237672,76,84
18238425,23,85
18240421,529,82
18241225,182,80
18244314,44,81
18246424,171,86
18249427,34,83
18250421,61,82
18251225,246,80
18252673,75,84
18253424,24,85
18259314,44,81
18260421,509,82
18261225,217,80
18261452,189,86
18261649,41,88
18264424,36,83
18267672,76,84
18268425,23,85
18270421,799,34
18271230,227,80
18271466,42,82
18274314,44,81
18276424,227,86
18277459,109,87
18279424,36,83
18280421,508,82
18281225,184,80
18282672,76,84
18283425,23,85
18286512,41,88
18289314,44,81
18290422,464,82
18291225,259,80
18291493,177,86
18294424,36,83
18297672,76,84
18298425,23,85
18300422,734,82
18301231,198,80
18304314,44,81
18306424,171,86
18309425,39,83
18310421,475,82
18311225,223,80
18311512,226,72
18312675,76,84
18313425,23,85
18319314,44,81
18320421,727,82
18321225,207,80
18321441,175,86
18324424,36,83
18327461,106,87
18327678,74,84
18328425,23,85
18330422,68,82
18331225,247,80
18334314,44,81
18336424,18,86
18339424,35,83
18340422,671,82
18341225,190,80
18342673,73,84
18343425,23,85
18346931,63,88
18349315,43,81
18350422,456,82
18351225,247,80
18351481,177,86
18354424,36,83
18357672,76,84
18358425,23,85
18360421,725,82
18361230,194,80
18361512,41,88
18364314,44,81
18366424,171,86
18369425,39,83
18370421,457,82
18371225,246,80
18372674,76,84
18373430,24,85
18377459,107,87
18379314,47,81
18380421,737,82
18381232,194,80
18381435,165,86
18384424,36,83
18386512,41,88
18387672,75,84
18388425,23,85
18390421,61,82
18391225,246,80
18394314,44,81
18396424,17,86
18399424,36,83
18400422,501,82
18401225,188,80
18402672,74,84
18403424,24,85
18409314,44,81
18410421,592,82
18411225,243,80
18411477,188,86
18411673,41,88
18414424,36,83
18417672,76,84
18418425,23,85
18420445,697,82
18421225,204,80
18424314,44,81
18426424,174,86
18427459,106,87
18429425,36,83
18430421,467,82
18431225,237,80
18432673,76,84
