timestamp,xtime,event
18896832,44,81
18898427,492,82
18898928,168,86
18899107,22,85
18901336,41,88
18901426,34,83
18901496,102,87
18903216,191,80
18904685,89,84
18904826,45,81
18906422,714,82
18907145,166,86
18907322,23,85
18909336,41,88
18909424,34,83
18909494,102,87
18911216,176,80
18912671,89,84
18912826,45,81
18914422,107,82
18914538,17,86
18914566,13,85
18917336,40,88
18917424,36,83
18917494,97,87
18919216,244,80
18920671,18,84
18920832,43,81
18922422,501,82
18922932,168,86
18923111,23,85
18925336,41,88
18925424,34,83
18925494,102,87
18927216,206,80
18928671,89,84
18928826,45,81
18930422,703,82
18931134,165,86
18931310,23,85
18933336,41,88
18933424,36,83
18933494,102,87
18935216,183,80
18936671,89,84
18936826,45,81
18938422,477,82
18938908,168,86
19016671,89,84
19016839,44,81
19018422,141,82
19018572,16,86
19018599,22,85
19021336,40,88
19021426,35,83
19021495,97,87
19023244,222,80
19024671,18,84
19024832,43,81
19026421,891,82
19027321,170,86
19027502,22,85
19029336,42,88
19029427,34,83
19029497,102,87
19031216,167,80
19032671,89,84
19032826,45,81
19034427,520,82
19034956,168,86
19035135,22,85
19037336,42,88
19037427,36,83
19037497,102,87
19039216,197,80
19040671,93,84
19040826,45,81
19042422,130,82
19042560,31,86
19042602,25,85
19045336,41,88
19045425,34,83
19045495,107,87
19047216,234,80
19048673,18,84
19048826,45,81
19050421,750,82
19051179,167,86
19051357,22,85
19053336,83,40
19053430,33,83
19053472,177,72
19053655,103,87
19054087,33,88
19055216,167,80
19056672,100,84
19056827,44,81
19058422,523,82
19058954,168,86
19059133,22,85
19061336,41,88
19061424,36,83
19061494,125,87
19063217,201,80
19064671,89,84
19064826,45,81
19066422,136,82
19066567,31,86
19066609,22,85
19069336,41,88
19069425,35,83
19069496,96,87
19071216,234,80
19072671,18,84
19072832,43,81
19074422,532,82
19074963,167,86
19075141,22,85
19077336,41,88
19077424,34,83
19077494,102,87
19079216,167,80
19080671,89,84
19080826,45,81
19082421,741,82
19083171,166,86
19083348,22,85
19085336,41,88
19085424,36,83
19085494,102,87
19087216,193,80
19088671,89,84
19088827,44,81
19090422,94,82
19090525,17,86
19090553,13,85
19093336,40,88
19093424,36,83
19093494,97,87
19095216,234,80
19096671,18,84
19096826,45,81
19098421,531,82
19098961,168,86
19099140,23,85
19101336,41,88
19101426,34,83
19101496,102,87
19103216,198,80
19104671,89,84
19104826,45,81
19106422,971,82
19107402,166,86
19107579,22,85
19109336,43,88
19109425,36,83
19109496,102,87
19111216,193,80
19112671,89,84
19112826,45,81
19114422,522,82
19114953,168,86
19115132,22,85
19117336,41,88
19117424,36,83
19117494,102,87
19119216,196,80
19120672,89,84
19120826,45,81
19122422,106,82
19122536,17,86
19122564,53,85
19125336,40,88
19125424,40,83
19125494,97,87
19127216,219,80
19128671,18,84
19128832,43,81
19130422,1449,82
19131880,166,86
19132057,22,85
19133336,41,88
19133424,34,83
19133494,102,87
19135216,205,80
19136671,89,84
19136826,45,81
19138421,533,82
19138963,168,86
19139142,22,85
19141336,41,88
19141424,36,83
19141494,102,87
19143216,191,80
19144671,89,84
19144826,45,81
19146422,106,82
19146537,17,86
19146565,13,85
19149354,45,88
19149430,36,83
19149501,96,87
19151216,167,80
19152671,18,84
19152826,45,81
19154421,753,82
19155183,167,86
19155361,22,85
19157349,44,88
19157425,34,83
19157496,102,87
19159216,254,80
19160671,89,84
19160826,45,81
19162422,534,82
19162965,167,86
19163143,23,85
19165336,42,88
19165427,36,83
19165497,102,87
19167216,207,80
19168671,89,84
19168826,45,81
19170421,893,82
19171323,168,86
19171502,22,85
19173336,42,88
19173430,40,83
19173500,102,87
19175216,184,80
19176674,89,84
19176826,45,81
19178422,523,82
19178954,168,86
19179133,22,85
19181336,41,88
19181424,36,83
19181494,102,87
19183216,193,80
19184671,89,84
19184826,45,81
19186422,94,82
19186525,17,86
19186553,13,85
19189336,40,88
19189425,36,83
19189496,96,87
19191216,189,80
19192671,18,84
19192832,44,81
19194421,748,82
19195178,165,86
19195354,23,85
19197336,41,88
19197424,33,83
19197494,102,87
19199216,218,80
19200671,89,84
19200826,45,81
19202422,523,82
19202954,167,86
19203132,23,85
19205336,41,88
19205424,35,83
19205494,102,87
19207216,200,80
19208671,89,84
19208826,45,81
19210422,105,82
19210535,17,86
19210563,13,85
19213336,40,88
19213424,35,83
19213494,97,87
19215222,187,80
19216671,18,84
19216832,43,81
19218422,748,82
19219179,166,86
19219356,22,85
19221336,41,88
19221424,34,83
19221494,102,87
19223216,223,80
19224671,89,84
19224826,45,81
19226422,523,82
19226954,168,86
19227133,22,85
19229336,41,88
19229424,35,83
19229494,102,87
19231216,191,80
19232671,89,84
19232826,45,81
19234422,94,82
19234525,17,86
19234553,13,85
19237336,40,88
19237424,36,83
19237494,97,87
19239217,189,80
19240685,18,84
19240826,45,81
19242422,905,82
19243336,168,86
19243515,22,85
19245336,42,88
19245426,34,83
19245496,102,87
19247217,221,80
19248672,88,84
19248826,45,81
19250422,477,82
19250908,215,86
19251134,22,85
19253336,41,88
19253424,49,83
19253504,110,87
19255217,181,80
19256671,89,84
19256826,45,81
19258422,94,82
19258525,17,86
19258553,13,85
19261336,83,40
19261430,36,83
19261475,175,72
19261656,97,87
19263217,169,80
19264671,18,84
19264832,43,81
