t,y
5502004.0,605216.0
5502004.0,605216.0
5502004.0,605747.0
5502004.0,605747.0
5502004.0,605807.0
5502004.0,605807.0
5502004.0,606331.0
5502004.0,606331.0
5502004.0,606399.0
5502004.0,606399.0
5555934.571428572,609614.0
5555934.571428572,609614.0
5555934.571428572,609685.0
5555934.571428572,609685.0
5555934.571428572,610206.0
5555934.571428572,610206.0
5582546.857142857,613184.0
5582546.857142857,613184.0
5582546.857142857,613712.0
5582546.857142857,613712.0
5582546.857142857,613780.0
5582546.857142857,613780.0
5612546.857142857,616758.0
5612546.857142857,616758.0
5612546.857142857,616818.0
5612546.857142857,616818.0
5612546.857142857,618256.0
5612546.857142857,618256.0
5612546.857142857,618316.0
5612546.857142857,618316.0
5651889.714285715,621248.0
5651889.714285715,621248.0
5651889.714285715,621316.0
5651889.714285715,621316.0
5651889.714285715,621853.0
5651889.714285715,621853.0
5683100.0,624870.0
5683100.0,624870.0
5683100.0,625391.0
5683100.0,625391.0
5683100.0,625469.0
5683100.0,625469.0
5713685.714285715,628527.0
5713685.714285715,628527.0
5713685.714285715,628596.0
5713685.714285715,628596.0
5713685.714285715,629129.0
5713685.714285715,629129.0
5713685.714285715,629189.0
5713685.714285715,629189.0
5752014.285714285,632130.0
5752014.285714285,632130.0
5752014.285714285,632666.0
5752014.285714285,632666.0
5771442.857142857,635567.0
5771442.857142857,635567.0
5771442.857142857,635635.0
5771442.857142857,635635.0
5771442.857142857,636313.0
5771442.857142857,636313.0
5771442.857142857,636373.0
5771442.857142857,636373.0
5812185.714285715,639326.0
5812185.714285715,639326.0
5812185.714285715,639398.0
5812185.714285715,639398.0
5831642.857142857,642313.0
5831642.857142857,642313.0
5831642.857142857,642983.0
5831642.857142857,642983.0
5851518.285714285,645889.0
5851518.285714285,645889.0
5851518.285714285,646414.0
5851518.285714285,646414.0
5871728.571428572,649335.0
5871728.571428572,649335.0
5871728.571428572,649402.0
5871728.571428572,649402.0
5871728.571428572,650076.0
5871728.571428572,650076.0
5902375.428571428,653042.0
5902375.428571428,653042.0
5902375.428571428,653103.0
5902375.428571428,653103.0
5902375.428571428,653620.0
5902375.428571428,653620.0
5932604.0,656602.0
5932604.0,656602.0
5932604.0,657268.0
5932604.0,657268.0
5954185.714285715,660361.0
5954185.714285715,660361.0
5954185.714285715,660439.0
5954185.714285715,660439.0
5972432.571428572,663409.0
5972432.571428572,663409.0
5972432.571428572,664679.0
5972432.571428572,664679.0
5972432.571428572,665243.0
5972432.571428572,665243.0
6005292.714285715,668413.0
6005292.714285715,668413.0
6005292.714285715,668951.0
6005292.714285715,668951.0
6022561.142857143,671930.0
6022561.142857143,671930.0
6022561.142857143,672474.0
6022561.142857143,672474.0
6022561.142857143,672534.0
6022561.142857143,672534.0
6052285.714285715,675494.0
6052285.714285715,675494.0
6052285.714285715,675564.0
6052285.714285715,675564.0
6052285.714285715,676221.0
6052285.714285715,676221.0
6052285.714285715,676290.0
6052285.714285715,676290.0
6057675.428571428,676827.0
6057675.428571428,676827.0
6102085.714285715,679773.0
6102085.714285715,679773.0
6102085.714285715,680320.0
6102085.714285715,680320.0
6102085.714285715,680382.0
6102085.714285715,680382.0
6131971.428571428,683320.0
6131971.428571428,683320.0
6131971.428571428,683388.0
6131971.428571428,683388.0
6131971.428571428,683925.0
6131971.428571428,683925.0
6131971.428571428,683984.0
6131971.428571428,683984.0
6173607.0,687036.0
6173607.0,687036.0
6173607.0,687108.0
6173607.0,687108.0
6173607.0,687775.0
6173607.0,687775.0
6173607.0,688306.0
6173607.0,688306.0
6212714.285714285,691296.0
6212714.285714285,691296.0
6212714.285714285,691356.0
6212714.285714285,691356.0
6232575.428571428,694336.0
6232575.428571428,694336.0
6232575.428571428,694396.0
6232575.428571428,694396.0
6252364.142857143,697361.0
6252364.142857143,697361.0
6252364.142857143,697420.0
6252364.142857143,697420.0
6252364.142857143,698089.0
6252364.142857143,698089.0
6282000.0,701029.0
6282000.0,701029.0
6282000.0,701097.0
6282000.0,701097.0
6282000.0,701630.0
6282000.0,701630.0
6312285.714285715,704590.0
6312285.714285715,704590.0
6312285.714285715,705268.0
6312285.714285715,705268.0
6333406.0,708306.0
6333406.0,708306.0
6333406.0,708366.0
6333406.0,708366.0
6354685.714285715,711494.0
6354685.714285715,711494.0
6354685.714285715,711556.0
6354685.714285715,711556.0
6354685.714285715,712075.0
6354685.714285715,712075.0
6354685.714285715,712143.0
6354685.714285715,712143.0
6392604.0,715125.0
6392604.0,715125.0
6392604.0,715811.0
6392604.0,715811.0
6423520.285714285,719557.0
6423520.285714285,719557.0
6423520.285714285,722506.0
6423520.285714285,722506.0
6423520.285714285,723023.0
6423520.285714285,723023.0
6423520.285714285,723091.0
6423520.285714285,723091.0
6423520.285714285,723755.0
6423520.285714285,723755.0
6423520.285714285,723814.0
6423520.285714285,723814.0
6472685.714285715,726802.0
6472685.714285715,726802.0
6472685.714285715,726866.0
6472685.714285715,726866.0
6472685.714285715,727392.0
6472685.714285715,727392.0
6472685.714285715,727460.0
6472685.714285715,727460.0
6477689.714285715,727998.0
6477689.714285715,727998.0
6521942.857142857,730934.0
6521942.857142857,730934.0
6534657.142857143,734060.0
6534657.142857143,734060.0
6534657.142857143,734653.0
6534657.142857143,734653.0
6552085.714285715,737599.0
6552085.714285715,737599.0
6552085.714285715,738136.0
6552085.714285715,738136.0
6552085.714285715,738677.0
6552085.714285715,738677.0
6581942.857142857,741613.0
6581942.857142857,741613.0
6581942.857142857,742294.0
6581942.857142857,742294.0
6602446.857142857,745265.0
6602446.857142857,745265.0
6602446.857142857,745343.0
6602446.857142857,745343.0
6622542.857142857,748321.0
6622542.857142857,748321.0
6622542.857142857,748383.0
6622542.857142857,748383.0
6622542.857142857,748923.0
6622542.857142857,748923.0
6622542.857142857,748983.0
6622542.857142857,748983.0
6664646.857142857,752108.0
6664646.857142857,752108.0
6664646.857142857,752624.0
6664646.857142857,752624.0
6664646.857142857,753142.0
6664646.857142857,753142.0
6693904.0,756215.0
6693904.0,756215.0
6693904.0,756732.0
6693904.0,756732.0
6693904.0,757274.0
6693904.0,757274.0
6693904.0,757344.0
6693904.0,757344.0
6734200.0,760438.0
6734200.0,760438.0
6734200.0,760954.0
6734200.0,760954.0
6754614.285714285,764077.0
6754614.285714285,764077.0
6754614.285714285,764616.0
6754614.285714285,764616.0
6782985.714285715,768325.0
6782985.714285715,768325.0
6782985.714285715,771289.0
6782985.714285715,771289.0
6782985.714285715,771945.0
6782985.714285715,771945.0
6782985.714285715,772005.0
6782985.714285715,772005.0
6813961.142857143,775082.0
6813961.142857143,775082.0
6813961.142857143,775142.0
6813961.142857143,775142.0
6813961.142857143,775675.0
6813961.142857143,775675.0
6813961.142857143,775737.0
6813961.142857143,775737.0
6817489.714285715,776261.0
6817489.714285715,776261.0
6862457.142857143,779233.0
6862457.142857143,779233.0
6862457.142857143,779294.0
6862457.142857143,779294.0
6885285.714285715,782464.0
6885285.714285715,782464.0
6885285.714285715,782992.0
6885285.714285715,782992.0
6885285.714285715,783535.0
6885285.714285715,783535.0
6912289.714285715,786495.0
6912289.714285715,786495.0
6912289.714285715,786555.0
6912289.714285715,786555.0
6912289.714285715,787088.0
6912289.714285715,787088.0
6912289.714285715,787148.0
6912289.714285715,787148.0
6917385.714285715,787665.0
6917385.714285715,787665.0
6921000.0,787735.0
6921000.0,787735.0
6972128.571428572,790684.0
6972128.571428572,790684.0
6972128.571428572,791356.0
6972128.571428572,791356.0
6992314.285714285,794318.0
6992314.285714285,794318.0
7002193.714285715,797271.0
7002193.714285715,797271.0
7002193.714285715,797807.0
7002193.714285715,797807.0
7002193.714285715,797868.0
7002193.714285715,797868.0
7034200.0,800962.0
7034200.0,800962.0
7034200.0,801030.0
7034200.0,801030.0
7052446.857142857,804001.0
7052446.857142857,804001.0
7052446.857142857,804060.0
7052446.857142857,804060.0
7052446.857142857,804588.0
7052446.857142857,804588.0
7052446.857142857,805113.0
7052446.857142857,805113.0
7052446.857142857,805173.0
7052446.857142857,805173.0
7101804.0,808099.0
7101804.0,808099.0
7114828.571428572,811237.0
7114828.571428572,811237.0
7114828.571428572,811773.0
7114828.571428572,811773.0
7132621.285714285,814756.0
7132621.285714285,814756.0
7132621.285714285,814827.0
7132621.285714285,814827.0
7132621.285714285,815481.0
7132621.285714285,815481.0
7132621.285714285,815540.0
7132621.285714285,815540.0
7173600.0,818592.0
7173600.0,818592.0
7173600.0,818653.0
7173600.0,818653.0
7173600.0,819187.0
7173600.0,819187.0
7204561.142857143,822306.0
7204561.142857143,822306.0
7204561.142857143,822365.0
7204561.142857143,822365.0
7204561.142857143,823636.0
7204561.142857143,823636.0
7233242.857142857,826663.0
7233242.857142857,826663.0
7233242.857142857,827178.0
7233242.857142857,827178.0
7254718.285714285,830308.0
7254718.285714285,830308.0
7254718.285714285,830399.0
7254718.285714285,830399.0
7254718.285714285,830916.0
7254718.285714285,830916.0
7254718.285714285,830976.0
7254718.285714285,830976.0
7257818.285714285,831523.0
7257818.285714285,831523.0
7260848.857142857,831582.0
7260848.857142857,831582.0
7312914.285714285,834586.0
7312914.285714285,834586.0
7312914.285714285,835121.0
7312914.285714285,835121.0
7334571.428571428,838241.0
7334571.428571428,838241.0
7334571.428571428,838301.0
7334571.428571428,838301.0
7352575.428571428,841281.0
7352575.428571428,841281.0
7352575.428571428,841340.0
7352575.428571428,841340.0
7352575.428571428,841859.0
7352575.428571428,841859.0
7352575.428571428,841929.0
7352575.428571428,841929.0
7392148.857142857,844879.0
7392148.857142857,844879.0
7392148.857142857,844939.0
7392148.857142857,844939.0
7392148.857142857,845638.0
7392148.857142857,845638.0
7392148.857142857,846157.0
7392148.857142857,846157.0
7392148.857142857,846217.0
7392148.857142857,846217.0
7442689.714285715,849205.0
7442689.714285715,849205.0
7442689.714285715,849723.0
7442689.714285715,849723.0
7463657.142857143,852779.0
7463657.142857143,852779.0
7463657.142857143,852849.0
7463657.142857143,852849.0
7484371.428571428,855955.0
7484371.428571428,855955.0
7484371.428571428,856475.0
7484371.428571428,856475.0
7484371.428571428,857010.0
7484371.428571428,857010.0
7512342.857142857,859974.0
7512342.857142857,859974.0
7512342.857142857,860034.0
7512342.857142857,860034.0
7532489.714285715,863008.0
7532489.714285715,863008.0
7532489.714285715,863068.0
7532489.714285715,863068.0
7532489.714285715,863922.0
7532489.714285715,863922.0
7561834.571428572,866850.0
7561834.571428572,866850.0
7561834.571428572,866910.0
7561834.571428572,866910.0
7561834.571428572,867427.0
7561834.571428572,867427.0
7603457.142857143,871169.0
7603457.142857143,871169.0
7603457.142857143,871879.0
7603457.142857143,871879.0
7613957.142857143,874956.0
7613957.142857143,874956.0
7613957.142857143,875032.0
7613957.142857143,875032.0
7613957.142857143,875570.0
7613957.142857143,875570.0
7613957.142857143,875630.0
7613957.142857143,875630.0
7652575.428571428,878610.0
7652575.428571428,878610.0
7652575.428571428,878669.0
7652575.428571428,878669.0
7652575.428571428,879187.0
7652575.428571428,879187.0
7652575.428571428,879723.0
7652575.428571428,879723.0
7652575.428571428,879793.0
7652575.428571428,879793.0
7704604.0,882915.0
7704604.0,882915.0
7712728.571428572,885906.0
7712728.571428572,885906.0
7712728.571428572,886425.0
7712728.571428572,886425.0
7732518.285714285,889401.0
7732518.285714285,889401.0
7732518.285714285,889471.0
7732518.285714285,889471.0
7732518.285714285,890130.0
7732518.285714285,890130.0
7732518.285714285,890189.0
7732518.285714285,890189.0
7772789.714285715,893184.0
7772789.714285715,893184.0
7772789.714285715,893244.0
7772789.714285715,893244.0
7772789.714285715,893773.0
7772789.714285715,893773.0
7801763.142857143,896696.0
7801763.142857143,896696.0
7801763.142857143,896755.0
7801763.142857143,896755.0
7821675.428571428,899672.0
7821675.428571428,899672.0
7821675.428571428,900351.0
7821675.428571428,900351.0
7821675.428571428,900882.0
7821675.428571428,900882.0
7852485.714285715,903856.0
7852485.714285715,903856.0
7852485.714285715,903926.0
7852485.714285715,903926.0
7852485.714285715,904447.0
7852485.714285715,904447.0
7852485.714285715,904507.0
7852485.714285715,904507.0
7857561.142857143,905036.0
7857561.142857143,905036.0
7860971.428571428,905104.0
7860971.428571428,905104.0
7912828.571428572,908102.0
7912828.571428572,908102.0
7912828.571428572,908177.0
7912828.571428572,908177.0
7912828.571428572,908847.0
7912828.571428572,908847.0
7912828.571428572,908907.0
7912828.571428572,908907.0
7955591.714285715,912098.0
7955591.714285715,912098.0
7961542.857142857,915006.0
7961542.857142857,915006.0
7961542.857142857,915527.0
7961542.857142857,915527.0
7984914.285714285,918671.0
7984914.285714285,918671.0
7984914.285714285,919194.0
7984914.285714285,919194.0
7984914.285714285,919254.0
7984914.285714285,919254.0
7989618.285714285,920627.0
7989618.285714285,920627.0
7989618.285714285,920687.0
7989618.285714285,920687.0
8033357.142857143,923722.0
8033357.142857143,923722.0
8033357.142857143,923784.0
8033357.142857143,923784.0
8033357.142857143,924315.0
8033357.142857143,924315.0
8033357.142857143,924374.0
8033357.142857143,924374.0
8074718.285714285,927504.0
8074718.285714285,927504.0
8074718.285714285,927573.0
8074718.285714285,927573.0
8093689.714285715,930631.0
8093689.714285715,930631.0
8093689.714285715,930711.0
8093689.714285715,930711.0
8093689.714285715,931261.0
8093689.714285715,931261.0
8093689.714285715,931321.0
8093689.714285715,931321.0
8134675.428571428,934448.0
8134675.428571428,934448.0
8134675.428571428,934981.0
8134675.428571428,934981.0
8152585.714285715,937962.0
8152585.714285715,937962.0
8152585.714285715,938509.0
8152585.714285715,938509.0
8152585.714285715,939051.0
8152585.714285715,939051.0
8152585.714285715,939111.0
8152585.714285715,939111.0
8194646.857142857,942236.0
8194646.857142857,942236.0
8194646.857142857,942304.0
8194646.857142857,942304.0
8212914.285714285,945308.0
8212914.285714285,945308.0
8212914.285714285,945370.0
8212914.285714285,945370.0
8232185.714285715,948323.0
8232185.714285715,948323.0
8232185.714285715,948394.0
8232185.714285715,948394.0
8254804.0,951530.0
8254804.0,951530.0
8261928.571428572,954465.0
8261928.571428572,954465.0
8261928.571428572,954999.0
8261928.571428572,954999.0
8281661.142857143,957915.0
8281661.142857143,957915.0
8281661.142857143,958446.0
8281661.142857143,958446.0
8281661.142857143,958505.0
8281661.142857143,958505.0
8281661.142857143,959190.0
8281661.142857143,959190.0
8281661.142857143,959269.0
8281661.142857143,959269.0
8332632.571428572,962253.0
8332632.571428572,962253.0
8332632.571428572,962315.0
8332632.571428572,962315.0
8332632.571428572,962984.0
8332632.571428572,962984.0
8332632.571428572,963043.0
8332632.571428572,963043.0
8372989.714285715,966052.0
8372989.714285715,966052.0
8372989.714285715,966112.0
8372989.714285715,966112.0
8372989.714285715,966635.0
8372989.714285715,966635.0
8404549.857142856,969753.0
8404549.857142856,969753.0
8404549.857142856,969812.0
8404549.857142856,969812.0
8433246.857142856,973539.0
8433246.857142856,973539.0
8433246.857142856,974118.0
8433246.857142856,974118.0
8433246.857142856,974662.0
8433246.857142856,974662.0
8452514.285714285,977638.0
8452514.285714285,977638.0
8452514.285714285,977708.0
8452514.285714285,977708.0
8452514.285714285,978371.0
8452514.285714285,978371.0
8452514.285714285,978431.0
8452514.285714285,978431.0
8492889.714285715,981433.0
8492889.714285715,981433.0
8492889.714285715,981494.0
8492889.714285715,981494.0
8492889.714285715,982029.0
8492889.714285715,982029.0
8492889.714285715,982099.0
8492889.714285715,982099.0
8534657.142857144,985225.0
8534657.142857144,985225.0
8534657.142857144,985285.0
8534657.142857144,985285.0
8552614.285714285,988268.0
8552614.285714285,988268.0
8561777.42857143,991192.0
8561777.42857143,991192.0
8561777.42857143,991719.0
8561777.42857143,991719.0
8585557.142857144,994908.0
8585557.142857144,994908.0
8585557.142857144,995444.0
8585557.142857144,995444.0
8585557.142857144,995504.0
8585557.142857144,995504.0
8585557.142857144,996056.0
8585557.142857144,996056.0
8585557.142857144,996115.0
8585557.142857144,996115.0
8633857.142857144,999185.0
8633857.142857144,999185.0
8633857.142857144,999246.0
8633857.142857144,999246.0
8633857.142857144,999918.0
8633857.142857144,999918.0
8633857.142857144,999977.0
8633857.142857144,999977.0
8672700.0,1002966.0
8672700.0,1002966.0
8672700.0,1003034.0
8672700.0,1003034.0
8692532.57142857,1006011.0
8692532.57142857,1006011.0
8692532.57142857,1006102.0
8692532.57142857,1006102.0
8692532.57142857,1006779.0
8692532.57142857,1006779.0
8692532.57142857,1006839.0
8692532.57142857,1006839.0
8733375.42857143,1009875.0
8733375.42857143,1009875.0
8733375.42857143,1010398.0
8733375.42857143,1010398.0
8754685.714285715,1013526.0
8754685.714285715,1013526.0
8754685.714285715,1014093.0
8754685.714285715,1014093.0
8754685.714285715,1014627.0
8754685.714285715,1014627.0
8754685.714285715,1014688.0
8754685.714285715,1014688.0
8794761.142857144,1017821.0
8794761.142857144,1017821.0
8794761.142857144,1017881.0
8794761.142857144,1017881.0
8812732.57142857,1020872.0
8812732.57142857,1020872.0
8812732.57142857,1020942.0
8812732.57142857,1020942.0
8844057.142857144,1024726.0
8844057.142857144,1024726.0
8844057.142857144,1024786.0
8844057.142857144,1024786.0
8855457.142857144,1027968.0
8855457.142857144,1027968.0
8861557.142857144,1030877.0
8861557.142857144,1030877.0
8861557.142857144,1031400.0
8861557.142857144,1031400.0
8881775.42857143,1034324.0
8881775.42857143,1034324.0
8881775.42857143,1034847.0
8881775.42857143,1034847.0
8881775.42857143,1034907.0
8881775.42857143,1034907.0
8914957.57142857,1038052.0
8914957.57142857,1038052.0
8914957.57142857,1038121.0
8914957.57142857,1038121.0
8914957.57142857,1038644.0
8914957.57142857,1038644.0
8914957.57142857,1038713.0
8914957.57142857,1038713.0
8917471.42857143,1039236.0
8917471.42857143,1039236.0
8920871.42857143,1039297.0
8920871.42857143,1039297.0
8973975.42857143,1042375.0
8973975.42857143,1042375.0
8973975.42857143,1042435.0
8973975.42857143,1042435.0
8992842.857142856,1045434.0
8992842.857142856,1045434.0
8992842.857142856,1045497.0
8992842.857142856,1045497.0
8992842.857142856,1046198.0
8992842.857142856,1046198.0
8992842.857142856,1046258.0
8992842.857142856,1046258.0
9032871.42857143,1049259.0
9032871.42857143,1049259.0
9032871.42857143,1049808.0
9032871.42857143,1049808.0
9052704.0,1052797.0
9052704.0,1052797.0
9052704.0,1053365.0
9052704.0,1053365.0
9052704.0,1054047.0
9052704.0,1054047.0
9052704.0,1054106.0
9052704.0,1054106.0
9092804.0,1057102.0
9092804.0,1057102.0
9092804.0,1057162.0
9092804.0,1057162.0
9113014.285714285,1060173.0
9113014.285714285,1060173.0
9113014.285714285,1060235.0
9113014.285714285,1060235.0
9113014.285714285,1060792.0
9113014.285714285,1060792.0
9113014.285714285,1060856.0
9113014.285714285,1060856.0
9156804.0,1064132.0
9156804.0,1064132.0
9156804.0,1064200.0
9156804.0,1064200.0
9172589.714285715,1067181.0
9172589.714285715,1067181.0
9181786.714285715,1070106.0
9181786.714285715,1070106.0
9181786.714285715,1070782.0
9181786.714285715,1070782.0
9181786.714285715,1072064.0
9181786.714285715,1072064.0
9213728.57142857,1075125.0
9213728.57142857,1075125.0
9213728.57142857,1075185.0
9213728.57142857,1075185.0
9213728.57142857,1075712.0
9213728.57142857,1075712.0
9213728.57142857,1075783.0
9213728.57142857,1075783.0
9217695.714285715,1076321.0
9217695.714285715,1076321.0
9220842.857142856,1076380.0
9220842.857142856,1076380.0
9272714.285714285,1079370.0
9272714.285714285,1079370.0
9272714.285714285,1079441.0
9272714.285714285,1079441.0
9294861.142857144,1082581.0
9294861.142857144,1082581.0
9294861.142857144,1082663.0
9294861.142857144,1082663.0
9313500.0,1085708.0
9313500.0,1085708.0
9313500.0,1085768.0
9313500.0,1085768.0
9332761.142857144,1088761.0
9332761.142857144,1088761.0
9332761.142857144,1089288.0
9332761.142857144,1089288.0
9354914.285714285,1092432.0
9354914.285714285,1092432.0
9354914.285714285,1092990.0
9354914.285714285,1092990.0
9372285.714285715,1095950.0
9372285.714285715,1095950.0
9372285.714285715,1096010.0
9372285.714285715,1096010.0
9372285.714285715,1096554.0
9372285.714285715,1096554.0
9372285.714285715,1096614.0
9372285.714285715,1096614.0
9413814.285714285,1099681.0
9413814.285714285,1099681.0
9413814.285714285,1099761.0
9413814.285714285,1099761.0
9413814.285714285,1100428.0
9413814.285714285,1100428.0
9413814.285714285,1100497.0
9413814.285714285,1100497.0
9452914.285714285,1103501.0
9452914.285714285,1103501.0
9461618.285714285,1106414.0
9461618.285714285,1106414.0
9461618.285714285,1106940.0
9461618.285714285,1106940.0
9483946.857142856,1110016.0
9483946.857142856,1110016.0
9483946.857142856,1110553.0
9483946.857142856,1110553.0
9483946.857142856,1110613.0
9483946.857142856,1110613.0
9483946.857142856,1111171.0
9483946.857142856,1111171.0
9483946.857142856,1111231.0
9483946.857142856,1111231.0
9532561.142857144,1114210.0
9532561.142857144,1114210.0
9532561.142857144,1114280.0
9532561.142857144,1114280.0
9532561.142857144,1114959.0
9532561.142857144,1114959.0
9532561.142857144,1115018.0
9532561.142857144,1115018.0
9575900.0,1118231.0
9575900.0,1118231.0
9575900.0,1118291.0
9575900.0,1118291.0
9592904.0,1121294.0
9592904.0,1121294.0
9592904.0,1121375.0
9592904.0,1121375.0
9592904.0,1121913.0
9592904.0,1121913.0
9592904.0,1121973.0
9592904.0,1121973.0
9643132.57142857,1125692.0
9643132.57142857,1125692.0
9643132.57142857,1125762.0
9643132.57142857,1125762.0
9643132.57142857,1126327.0
9643132.57142857,1126327.0
9643132.57142857,1126397.0
9643132.57142857,1126397.0
9674528.57142857,1129514.0
9674528.57142857,1129514.0
9674528.57142857,1129574.0
9674528.57142857,1129574.0
9674528.57142857,1130118.0
9674528.57142857,1130118.0
9674528.57142857,1130178.0
9674528.57142857,1130178.0
9677928.57142857,1130733.0
9677928.57142857,1130733.0
9680886.714285715,1130795.0
9680886.714285715,1130795.0
9733465.142857144,1133837.0
9733465.142857144,1133837.0
9733465.142857144,1133897.0
9733465.142857144,1133897.0
9752832.57142857,1136895.0
9752832.57142857,1136895.0
9752832.57142857,1136954.0
9752832.57142857,1136954.0
9752832.57142857,1137621.0
9752832.57142857,1137621.0
9752832.57142857,1137701.0
9752832.57142857,1137701.0
9792291.714285715,1140661.0
9792291.714285715,1140661.0
9792291.714285715,1140731.0
9792291.714285715,1140731.0
9812932.57142857,1143736.0
9812932.57142857,1143736.0
9812932.57142857,1143796.0
9812932.57142857,1143796.0
9812932.57142857,1144480.0
9812932.57142857,1144480.0
9841771.42857143,1147404.0
9841771.42857143,1147404.0
9841771.42857143,1147464.0
9841771.42857143,1147464.0
9862318.285714285,1150426.0
9862318.285714285,1150426.0
9862318.285714285,1150970.0
9862318.285714285,1150970.0
9883757.142857144,1154033.0
9883757.142857144,1154033.0
9883757.142857144,1154093.0
9883757.142857144,1154093.0
9902158.857142856,1157043.0
9902158.857142856,1157043.0
9902158.857142856,1157583.0
9902158.857142856,1157583.0
9902158.857142856,1158250.0
9902158.857142856,1158250.0
9902158.857142856,1158320.0
9902158.857142856,1158320.0
9941442.857142856,1161221.0
9941442.857142856,1161221.0
9941442.857142856,1161894.0
9941442.857142856,1161894.0
9964015.285714285,1164975.0
9964015.285714285,1164975.0
9972489.714285715,1167949.0
9972489.714285715,1167949.0
9972489.714285715,1169230.0
9972489.714285715,1169230.0
9972489.714285715,1169292.0
9972489.714285715,1169292.0
9972489.714285715,1169865.0
9972489.714285715,1169865.0
9979742.857142856,1170547.0
9979742.857142856,1170547.0
9987671.42857143,1171084.0
9987671.42857143,1171084.0
10032285.714285715,1174044.0
10032285.714285715,1174044.0
10032285.714285715,1174591.0
10032285.714285715,1174591.0
10053914.285714285,1177665.0
10053914.285714285,1177665.0
10062828.57142857,1180663.0
10062828.57142857,1180663.0
10062828.57142857,1181338.0
10062828.57142857,1181338.0
10062828.57142857,1181886.0
10062828.57142857,1181886.0
10092228.57142857,1184842.0
10092228.57142857,1184842.0
10092228.57142857,1185377.0
10092228.57142857,1185377.0
10112771.42857143,1188371.0
10112771.42857143,1188371.0
10112771.42857143,1188449.0
10112771.42857143,1188449.0
10112771.42857143,1188975.0
10112771.42857143,1188975.0
10112771.42857143,1189037.0
10112771.42857143,1189037.0
10154618.285714285,1192160.0
10154618.285714285,1192160.0
10154618.285714285,1192219.0
10154618.285714285,1192219.0
10154618.285714285,1192792.0
10154618.285714285,1192792.0
10154618.285714285,1192852.0
10154618.285714285,1192852.0
10157728.57142857,1193393.0
10157728.57142857,1193393.0
10160885.714285715,1193455.0
10160885.714285715,1193455.0
10212461.142857144,1196427.0
10212461.142857144,1196427.0
10212461.142857144,1196487.0
10212461.142857144,1196487.0
10212461.142857144,1197031.0
10212461.142857144,1197031.0
10212461.142857144,1197091.0
10212461.142857144,1197091.0
10217528.57142857,1197618.0
10217528.57142857,1197618.0
10221286.714285715,1197708.0
10221286.714285715,1197708.0
10237528.57142857,1198235.0
10237528.57142857,1198235.0
10240864.142857144,1198295.0
10240864.142857144,1198295.0
10294975.42857143,1201443.0
10294975.42857143,1201443.0
10294975.42857143,1201503.0
10294975.42857143,1201503.0
10294975.42857143,1202057.0
10294975.42857143,1202057.0
10294975.42857143,1202119.0
10294975.42857143,1202119.0
10332314.285714285,1205081.0
10332314.285714285,1205081.0
10332314.285714285,1205141.0
10332314.285714285,1205141.0
10332314.285714285,1205830.0
10332314.285714285,1205830.0
10332314.285714285,1205889.0
10332314.285714285,1205889.0
10372704.0,1208878.0
10372704.0,1208878.0
10385258.142857144,1212046.0
10385258.142857144,1212046.0
10392228.57142857,1215002.0
10392228.57142857,1215002.0
10392228.57142857,1215529.0
10392228.57142857,1215529.0
10392228.57142857,1216227.0
10392228.57142857,1216227.0
10432771.42857143,1219921.0
10432771.42857143,1219921.0
10432771.42857143,1220495.0
10432771.42857143,1220495.0
10443985.714285715,1223574.0
10443985.714285715,1223574.0
10452677.42857143,1226561.0
10452677.42857143,1226561.0
10452677.42857143,1227101.0
10452677.42857143,1227101.0
10452677.42857143,1227777.0
10452677.42857143,1227777.0
10452677.42857143,1227846.0
10452677.42857143,1227846.0
10457518.285714285,1228372.0
10457518.285714285,1228372.0
10460886.714285715,1228434.0
10460886.714285715,1228434.0
10512546.857142856,1231412.0
10512546.857142856,1231412.0
10512546.857142856,1231472.0
10512546.857142856,1231472.0
10512546.857142856,1232038.0
10512546.857142856,1232038.0
10512546.857142856,1232102.0
10512546.857142856,1232102.0
10552628.57142857,1235086.0
10552628.57142857,1235086.0
10552628.57142857,1235156.0
10552628.57142857,1235156.0
10552628.57142857,1235686.0
10552628.57142857,1235686.0
10552628.57142857,1235746.0
10552628.57142857,1235746.0
10593404.0,1238784.0
10593404.0,1238784.0
10593404.0,1238854.0
10593404.0,1238854.0
10593404.0,1239535.0
10593404.0,1239535.0
10593404.0,1239605.0
10593404.0,1239605.0
10597528.57142857,1240132.0
10597528.57142857,1240132.0
10600861.142857144,1240192.0
10600861.142857144,1240192.0
10653393.714285715,1243229.0
10653393.714285715,1243229.0
10653393.714285715,1243769.0
10653393.714285715,1243769.0
10672742.857142856,1246761.0
10672742.857142856,1246761.0
10672742.857142856,1247307.0
10672742.857142856,1247307.0
10694357.142857144,1250412.0
10694357.142857144,1250412.0
10702985.714285715,1253421.0
10702985.714285715,1253421.0
10712614.285714285,1256404.0
10712614.285714285,1256404.0
10712614.285714285,1257071.0
10712614.285714285,1257071.0
10733014.285714285,1260082.0
10733014.285714285,1260082.0
10742202.714285715,1263035.0
10742202.714285715,1263035.0
10742202.714285715,1263561.0
10742202.714285715,1263561.0
10742202.714285715,1264649.0
10742202.714285715,1264649.0
10747985.714285715,1265908.0
10747985.714285715,1265908.0
10751386.714285715,1266705.0
10751386.714285715,1266705.0
10757457.142857144,1267227.0
10757457.142857144,1267227.0
10767571.42857143,1267757.0
